employee_id,department,project,job_level,employment_type,year,month,year_month,base_salary,overtime_hours,overtime_cost,allowance_cost,bonus_cost,total_cost
40,HR,Infrastructure,Mid,Contract,2024,1,2024-01,10814.0,0,0.0,2500.71,0.0,13314.71
40,HR,Infrastructure,Mid,Contract,2024,2,2024-02,10814.0,0,0.0,2057.58,0.0,12871.58
40,HR,Infrastructure,Mid,Contract,2024,3,2024-03,10814.0,0,0.0,1963.0,0.0,12777.0
40,HR,Infrastructure,Mid,Contract,2024,4,2024-04,10814.0,2,193.93,2342.98,0.0,13350.91
40,HR,Infrastructure,Mid,Contract,2024,5,2024-05,10814.0,19,1830.13,2436.9,0.0,15081.03
40,HR,Infrastructure,Mid,Contract,2024,6,2024-06,11354.7,0,0.0,2532.38,0.0,13887.08
40,HR,Infrastructure,Mid,Contract,2024,7,2024-07,11354.7,0,0.0,1732.37,0.0,13087.07
40,HR,Infrastructure,Mid,Contract,2024,8,2024-08,11354.7,21,1949.52,1959.86,0.0,15264.08
40,HR,Infrastructure,Mid,Contract,2024,9,2024-09,10814.0,0,0.0,1927.34,0.0,12741.34
40,HR,Infrastructure,Mid,Contract,2024,10,2024-10,10814.0,12,1123.58,1715.14,0.0,13652.72
40,HR,Infrastructure,Mid,Contract,2024,11,2024-11,10814.0,38,3836.74,2134.86,5927.07,22712.67
40,HR,Infrastructure,Mid,Contract,2024,12,2024-12,10814.0,10,851.87,2160.78,0.0,13826.65
41,Operations,Corporate Services,Mid,Full-Time,2023,1,2023-01,7941.0,27,1975.87,1834.31,0.0,11751.18
41,Operations,Corporate Services,Mid,Full-Time,2023,2,2023-02,7941.0,6,419.95,1561.34,0.0,9922.3
41,Operations,Corporate Services,Mid,Full-Time,2023,3,2023-03,7941.0,25,1789.97,1459.0,0.0,11189.97
41,Operations,Corporate Services,Mid,Full-Time,2023,4,2023-04,7941.0,0,0.0,1772.74,0.0,9713.74
41,Operations,Corporate Services,Mid,Full-Time,2023,5,2023-05,7941.0,0,0.0,1852.8,0.0,9793.8
41,Operations,Corporate Services,Mid,Full-Time,2023,6,2023-06,8338.05,3,210.9,1881.28,0.0,10430.22
41,Operations,Corporate Services,Mid,Full-Time,2023,7,2023-07,8338.05,10,699.62,1709.69,0.0,10747.36
41,Operations,Corporate Services,Mid,Full-Time,2023,8,2023-08,8338.05,0,0.0,1734.09,0.0,10072.14
41,Operations,Corporate Services,Mid,Full-Time,2023,9,2023-09,7941.0,24,1507.41,1460.59,0.0,10909.0
41,Operations,Corporate Services,Mid,Full-Time,2023,10,2023-10,7941.0,13,816.36,1587.65,0.0,10345.01
41,Operations,Corporate Services,Mid,Full-Time,2023,11,2023-11,7941.0,29,2137.75,1884.13,0.0,11962.87
41,Operations,Corporate Services,Mid,Full-Time,2023,12,2023-12,7941.0,0,0.0,1678.71,0.0,9619.71
41,Operations,Corporate Services,Mid,Full-Time,2024,1,2024-01,7941.0,37,2504.51,1520.67,0.0,11966.18
41,Operations,Corporate Services,Mid,Full-Time,2024,2,2024-02,7941.0,0,0.0,1348.1,0.0,9289.1
41,Operations,Corporate Services,Mid,Full-Time,2024,3,2024-03,7941.0,6,411.34,1279.46,0.0,9631.8
41,Operations,Corporate Services,Mid,Full-Time,2024,4,2024-04,7941.0,0,0.0,1320.22,0.0,9261.22
41,Operations,Corporate Services,Mid,Full-Time,2024,5,2024-05,7941.0,0,0.0,1683.47,0.0,9624.47
41,Operations,Corporate Services,Mid,Full-Time,2024,6,2024-06,8338.05,0,0.0,1285.7,0.0,9623.75
41,Operations,Corporate Services,Mid,Full-Time,2024,7,2024-07,8338.05,34,2266.39,1462.71,0.0,12067.15
41,Operations,Corporate Services,Mid,Full-Time,2024,8,2024-08,8338.05,26,1894.46,1374.41,0.0,11606.92
41,Operations,Corporate Services,Mid,Full-Time,2024,9,2024-09,7941.0,28,1786.94,1311.41,0.0,11039.35
41,Operations,Corporate Services,Mid,Full-Time,2024,10,2024-10,7941.0,3,208.99,1606.99,0.0,9756.98
41,Operations,Corporate Services,Mid,Full-Time,2024,11,2024-11,7941.0,38,2594.41,1350.58,0.0,11885.99
41,Operations,Corporate Services,Mid,Full-Time,2024,12,2024-12,7941.0,0,0.0,1476.86,0.0,9417.86
42,Finance,Core Operations,Senior,Full-Time,2023,1,2023-01,16350.0,0,0.0,5518.34,0.0,21868.34
42,Finance,Core Operations,Senior,Full-Time,2023,2,2023-02,16350.0,0,0.0,5268.08,0.0,21618.08
42,Finance,Core Operations,Senior,Full-Time,2023,3,2023-03,16350.0,21,2934.31,4778.54,0.0,24062.85
42,Finance,Core Operations,Senior,Full-Time,2023,4,2023-04,16350.0,0,0.0,5550.93,0.0,21900.93
42,Finance,Core Operations,Senior,Full-Time,2023,5,2023-05,16350.0,11,1672.19,4123.58,0.0,22145.77
42,Finance,Core Operations,Senior,Full-Time,2023,6,2023-06,17167.5,0,0.0,5689.97,0.0,22857.47
42,Finance,Core Operations,Senior,Full-Time,2023,7,2023-07,17167.5,14,2106.92,4333.27,0.0,23607.68
42,Finance,Core Operations,Senior,Full-Time,2023,8,2023-08,17167.5,17,2553.42,5841.08,0.0,25562.0
42,Finance,Core Operations,Senior,Full-Time,2023,9,2023-09,16350.0,0,0.0,4811.11,0.0,21161.11
42,Finance,Core Operations,Senior,Full-Time,2023,10,2023-10,16350.0,10,1488.45,5048.88,0.0,22887.33
42,Finance,Core Operations,Senior,Full-Time,2023,11,2023-11,16350.0,0,0.0,4994.41,0.0,21344.41
42,Finance,Core Operations,Senior,Full-Time,2023,12,2023-12,16350.0,0,0.0,5066.15,0.0,21416.15
42,Finance,Core Operations,Senior,Full-Time,2024,1,2024-01,16350.0,0,0.0,5076.82,0.0,21426.82
42,Finance,Core Operations,Senior,Full-Time,2024,2,2024-02,16350.0,8,1026.17,5427.56,0.0,22803.73
42,Finance,Core Operations,Senior,Full-Time,2024,3,2024-03,16350.0,0,0.0,4550.8,0.0,20900.8
42,Finance,Core Operations,Senior,Full-Time,2024,4,2024-04,16350.0,0,0.0,4698.68,0.0,21048.68
42,Finance,Core Operations,Senior,Full-Time,2024,5,2024-05,16350.0,0,0.0,4321.24,0.0,20671.24
42,Finance,Core Operations,Senior,Full-Time,2024,6,2024-06,17167.5,0,0.0,5318.51,0.0,22486.01
42,Finance,Core Operations,Senior,Full-Time,2024,7,2024-07,17167.5,0,0.0,5926.93,0.0,23094.43
42,Finance,Core Operations,Senior,Full-Time,2024,8,2024-08,17167.5,0,0.0,4625.2,0.0,21792.7
42,Finance,Core Operations,Senior,Full-Time,2024,9,2024-09,16350.0,0,0.0,4129.7,0.0,20479.7
42,Finance,Core Operations,Senior,Full-Time,2024,10,2024-10,16350.0,0,0.0,5713.64,0.0,22063.64
42,Finance,Core Operations,Senior,Full-Time,2024,11,2024-11,16350.0,13,1979.3,4167.12,8895.48,31391.9
42,Finance,Core Operations,Senior,Full-Time,2024,12,2024-12,16350.0,23,3246.31,4825.2,0.0,24421.51
43,Sales,Infrastructure,Senior,Full-Time,2023,1,2023-01,13231.0,0,0.0,3409.88,0.0,16640.88
43,Sales,Infrastructure,Senior,Full-Time,2023,2,2023-02,13231.0,16,1917.33,4309.02,0.0,19457.35
43,Sales,Infrastructure,Senior,Full-Time,2023,3,2023-03,13231.0,0,0.0,3385.95,0.0,16616.95
43,Sales,Infrastructure,Senior,Full-Time,2023,4,2023-04,13231.0,0,0.0,3369.9,0.0,16600.9
43,Sales,Infrastructure,Senior,Full-Time,2023,5,2023-05,13231.0,0,0.0,3686.02,0.0,16917.02
43,Sales,Infrastructure,Senior,Full-Time,2023,6,2023-06,13892.55,0,0.0,3550.12,0.0,17442.67
43,Sales,Infrastructure,Senior,Full-Time,2023,7,2023-07,13892.55,0,0.0,4047.84,0.0,17940.39
43,Sales,Infrastructure,Senior,Full-Time,2023,8,2023-08,13892.55,0,0.0,3504.0,0.0,17396.55
43,Sales,Infrastructure,Senior,Full-Time,2023,9,2023-09,13231.0,0,0.0,4588.25,0.0,17819.25
43,Sales,Infrastructure,Senior,Full-Time,2023,10,2023-10,13231.0,0,0.0,3459.58,0.0,16690.58
43,Sales,Infrastructure,Senior,Full-Time,2023,11,2023-11,13231.0,0,0.0,3375.19,0.0,16606.19
43,Sales,Infrastructure,Senior,Full-Time,2023,12,2023-12,13231.0,9,1032.07,3936.34,0.0,18199.41
43,Sales,Infrastructure,Senior,Full-Time,2024,1,2024-01,13231.0,10,1208.11,3737.66,0.0,18176.76
43,Sales,Infrastructure,Senior,Full-Time,2024,2,2024-02,13231.0,0,0.0,4273.93,0.0,17504.93
43,Sales,Infrastructure,Senior,Full-Time,2024,3,2024-03,13231.0,0,0.0,4286.42,0.0,17517.42
43,Sales,Infrastructure,Senior,Full-Time,2024,4,2024-04,13231.0,0,0.0,3565.45,0.0,16796.45
43,Sales,Infrastructure,Senior,Full-Time,2024,5,2024-05,13231.0,0,0.0,4275.68,0.0,17506.68
43,Sales,Infrastructure,Senior,Full-Time,2024,6,2024-06,13892.55,0,0.0,3567.57,0.0,17460.12
43,Sales,Infrastructure,Senior,Full-Time,2024,7,2024-07,13892.55,36,4448.09,3667.62,0.0,22008.25
43,Sales,Infrastructure,Senior,Full-Time,2024,8,2024-08,13892.55,0,0.0,4032.65,0.0,17925.2
43,Sales,Infrastructure,Senior,Full-Time,2024,9,2024-09,13231.0,0,0.0,3486.66,0.0,16717.66
43,Sales,Infrastructure,Senior,Full-Time,2024,10,2024-10,13231.0,0,0.0,3483.74,0.0,16714.74
43,Sales,Infrastructure,Senior,Full-Time,2024,11,2024-11,13231.0,21,2552.58,4507.86,0.0,20291.44
43,Sales,Infrastructure,Senior,Full-Time,2024,12,2024-12,13231.0,22,2411.81,4274.78,0.0,19917.59
44,Finance,Client Support,Senior,Full-Time,2023,1,2023-01,13375.0,0,0.0,4113.61,0.0,17488.61
44,Finance,Client Support,Senior,Full-Time,2023,2,2023-02,13375.0,38,4410.24,4106.51,0.0,21891.75
44,Finance,Client Support,Senior,Full-Time,2023,3,2023-03,13375.0,39,4282.66,3976.42,0.0,21634.08
44,Finance,Client Support,Senior,Full-Time,2023,4,2023-04,13375.0,26,2858.7,4273.25,0.0,20506.95
44,Finance,Client Support,Senior,Full-Time,2023,5,2023-05,13375.0,0,0.0,4326.85,0.0,17701.85
44,Finance,Client Support,Senior,Full-Time,2023,6,2023-06,14043.75,0,0.0,3697.98,0.0,17741.73
44,Finance,Client Support,Senior,Full-Time,2023,7,2023-07,14043.75,27,3317.42,4232.38,0.0,21593.55
44,Finance,Client Support,Senior,Full-Time,2023,8,2023-08,14043.75,40,4824.24,3912.06,0.0,22780.05
44,Finance,Client Support,Senior,Full-Time,2023,9,2023-09,13375.0,0,0.0,4125.96,0.0,17500.96
44,Finance,Client Support,Senior,Full-Time,2023,10,2023-10,13375.0,0,0.0,3974.58,0.0,17349.58
44,Finance,Client Support,Senior,Full-Time,2023,11,2023-11,13375.0,17,2030.18,3827.45,10079.57,29312.2
44,Finance,Client Support,Senior,Full-Time,2023,12,2023-12,13375.0,0,0.0,4005.17,14553.25,31933.42
44,Finance,Client Support,Senior,Full-Time,2024,1,2024-01,13375.0,0,0.0,4424.98,0.0,17799.98
44,Finance,Client Support,Senior,Full-Time,2024,2,2024-02,13375.0,0,0.0,3685.81,0.0,17060.81
44,Finance,Client Support,Senior,Full-Time,2024,3,2024-03,13375.0,0,0.0,3586.07,0.0,16961.07
44,Finance,Client Support,Senior,Full-Time,2024,4,2024-04,13375.0,0,0.0,3926.89,0.0,17301.89
44,Finance,Client Support,Senior,Full-Time,2024,5,2024-05,13375.0,0,0.0,3433.87,0.0,16808.87
44,Finance,Client Support,Senior,Full-Time,2024,6,2024-06,14043.75,0,0.0,4526.4,0.0,18570.15
44,Finance,Client Support,Senior,Full-Time,2024,7,2024-07,14043.75,0,0.0,4324.04,0.0,18367.79
44,Finance,Client Support,Senior,Full-Time,2024,8,2024-08,14043.75,8,983.91,4055.06,0.0,19082.73
44,Finance,Client Support,Senior,Full-Time,2024,9,2024-09,13375.0,0,0.0,3736.35,0.0,17111.35
44,Finance,Client Support,Senior,Full-Time,2024,10,2024-10,13375.0,14,1507.88,4529.0,0.0,19411.89
44,Finance,Client Support,Senior,Full-Time,2024,11,2024-11,13375.0,0,0.0,4230.55,0.0,17605.55
44,Finance,Client Support,Senior,Full-Time,2024,12,2024-12,13375.0,0,0.0,4306.96,0.0,17681.96
45,Sales,Core Operations,Junior,Full-Time,2023,1,2023-01,5031.0,0,0.0,783.39,0.0,5814.39
45,Sales,Core Operations,Junior,Full-Time,2023,2,2023-02,5031.0,10,410.39,824.14,0.0,6265.53
45,Sales,Core Operations,Junior,Full-Time,2023,3,2023-03,5031.0,0,0.0,1094.19,0.0,6125.19
45,Sales,Core Operations,Junior,Full-Time,2023,4,2023-04,5031.0,8,362.23,911.92,0.0,6305.15
45,Sales,Core Operations,Junior,Full-Time,2023,5,2023-05,5031.0,0,0.0,1245.96,0.0,6276.96
45,Sales,Core Operations,Junior,Full-Time,2023,6,2023-06,5282.55,0,0.0,952.65,0.0,6235.2
45,Sales,Core Operations,Junior,Full-Time,2023,7,2023-07,5282.55,0,0.0,1157.75,0.0,6440.3
45,Sales,Core Operations,Junior,Full-Time,2023,8,2023-08,5282.55,0,0.0,861.43,0.0,6143.98
45,Sales,Core Operations,Junior,Full-Time,2023,9,2023-09,5031.0,0,0.0,1043.96,0.0,6074.96
45,Sales,Core Operations,Junior,Full-Time,2023,10,2023-10,5031.0,5,210.95,828.72,0.0,6070.67
45,Sales,Core Operations,Junior,Full-Time,2023,11,2023-11,5031.0,19,858.09,871.48,0.0,6760.57
45,Sales,Core Operations,Junior,Full-Time,2023,12,2023-12,5031.0,15,685.33,1169.81,0.0,6886.14
45,Sales,Core Operations,Junior,Full-Time,2024,1,2024-01,5031.0,0,0.0,826.67,0.0,5857.67
45,Sales,Core Operations,Junior,Full-Time,2024,2,2024-02,5031.0,0,0.0,767.51,0.0,5798.51
45,Sales,Core Operations,Junior,Full-Time,2024,3,2024-03,5031.0,0,0.0,889.19,0.0,5920.19
45,Sales,Core Operations,Junior,Full-Time,2024,4,2024-04,5031.0,0,0.0,1056.49,0.0,6087.49
45,Sales,Core Operations,Junior,Full-Time,2024,5,2024-05,5031.0,0,0.0,1220.62,0.0,6251.62
45,Sales,Core Operations,Junior,Full-Time,2024,6,2024-06,5282.55,0,0.0,936.97,0.0,6219.52
45,Sales,Core Operations,Junior,Full-Time,2024,7,2024-07,5282.55,0,0.0,1243.16,0.0,6525.71
45,Sales,Core Operations,Junior,Full-Time,2024,8,2024-08,5282.55,0,0.0,1145.97,0.0,6428.52
45,Sales,Core Operations,Junior,Full-Time,2024,9,2024-09,5031.0,33,1313.58,843.76,0.0,7188.34
45,Sales,Core Operations,Junior,Full-Time,2024,10,2024-10,5031.0,25,999.18,1098.09,0.0,7128.27
45,Sales,Core Operations,Junior,Full-Time,2024,11,2024-11,5031.0,7,323.07,900.27,0.0,6254.34
45,Sales,Core Operations,Junior,Full-Time,2024,12,2024-12,5031.0,0,0.0,1055.42,5769.74,11856.16
46,Operations,Infrastructure,Junior,Full-Time,2023,1,2023-01,4378.0,0,0.0,1033.07,0.0,5411.07
46,Operations,Infrastructure,Junior,Full-Time,2023,2,2023-02,4378.0,0,0.0,695.29,0.0,5073.29
46,Operations,Infrastructure,Junior,Full-Time,2023,3,2023-03,4378.0,10,388.32,935.16,0.0,5701.48
46,Operations,Infrastructure,Junior,Full-Time,2023,4,2023-04,4378.0,36,1357.18,921.27,0.0,6656.45
46,Operations,Infrastructure,Junior,Full-Time,2023,5,2023-05,4378.0,4,163.66,1064.94,0.0,5606.61
46,Operations,Infrastructure,Junior,Full-Time,2023,6,2023-06,4596.9,0,0.0,905.03,0.0,5501.93
46,Operations,Infrastructure,Junior,Full-Time,2023,7,2023-07,4596.9,0,0.0,754.81,0.0,5351.71
46,Operations,Infrastructure,Junior,Full-Time,2023,8,2023-08,4596.9,22,886.8,830.34,0.0,6314.04
46,Operations,Infrastructure,Junior,Full-Time,2023,9,2023-09,4378.0,14,570.92,954.04,0.0,5902.95
46,Operations,Infrastructure,Junior,Full-Time,2023,10,2023-10,4378.0,0,0.0,765.62,0.0,5143.62
46,Operations,Infrastructure,Junior,Full-Time,2023,11,2023-11,4378.0,0,0.0,996.22,0.0,5374.22
46,Operations,Infrastructure,Junior,Full-Time,2023,12,2023-12,4378.0,29,1172.72,753.68,3308.19,9612.58
46,Operations,Infrastructure,Junior,Full-Time,2024,1,2024-01,4378.0,28,1057.39,849.62,0.0,6285.01
46,Operations,Infrastructure,Junior,Full-Time,2024,2,2024-02,4378.0,0,0.0,879.0,0.0,5257.0
46,Operations,Infrastructure,Junior,Full-Time,2024,3,2024-03,4378.0,7,258.42,864.22,0.0,5500.64
46,Operations,Infrastructure,Junior,Full-Time,2024,4,2024-04,4378.0,24,918.62,838.45,0.0,6135.07
46,Operations,Infrastructure,Junior,Full-Time,2024,5,2024-05,4378.0,21,746.38,1015.81,0.0,6140.19
46,Operations,Infrastructure,Junior,Full-Time,2024,6,2024-06,4596.9,0,0.0,900.09,0.0,5496.99
46,Operations,Infrastructure,Junior,Full-Time,2024,7,2024-07,4596.9,1,42.6,993.3,0.0,5632.8
46,Operations,Infrastructure,Junior,Full-Time,2024,8,2024-08,4596.9,0,0.0,1078.27,0.0,5675.17
46,Operations,Infrastructure,Junior,Full-Time,2024,9,2024-09,4378.0,15,551.67,906.58,0.0,5836.25
46,Operations,Infrastructure,Junior,Full-Time,2024,10,2024-10,4378.0,1,34.2,1057.29,0.0,5469.49
46,Operations,Infrastructure,Junior,Full-Time,2024,11,2024-11,4378.0,0,0.0,730.17,2484.97,7593.14
46,Operations,Infrastructure,Junior,Full-Time,2024,12,2024-12,4378.0,0,0.0,845.19,4432.26,9655.44
47,IT,Corporate Services,Senior,Full-Time,2023,1,2023-01,15153.0,31,4191.72,4143.59,0.0,23488.31
47,IT,Corporate Services,Senior,Full-Time,2023,2,2023-02,15153.0,0,0.0,3951.95,0.0,19104.95
47,IT,Corporate Services,Senior,Full-Time,2023,3,2023-03,15153.0,23,2744.02,4381.96,0.0,22278.98
47,IT,Corporate Services,Senior,Full-Time,2023,4,2023-04,15153.0,0,0.0,4461.32,0.0,19614.32
47,IT,Corporate Services,Senior,Full-Time,2023,5,2023-05,15153.0,0,0.0,5093.6,0.0,20246.6
47,IT,Corporate Services,Senior,Full-Time,2023,6,2023-06,15910.65,0,0.0,5215.58,0.0,21126.23
47,IT,Corporate Services,Senior,Full-Time,2023,7,2023-07,15910.65,0,0.0,4746.52,0.0,20657.17
47,IT,Corporate Services,Senior,Full-Time,2023,8,2023-08,15910.65,0,0.0,4373.21,0.0,20283.86
47,IT,Corporate Services,Senior,Full-Time,2023,9,2023-09,15153.0,0,0.0,5087.67,0.0,20240.67
47,IT,Corporate Services,Senior,Full-Time,2023,10,2023-10,15153.0,20,2620.83,5089.53,0.0,22863.37
47,IT,Corporate Services,Senior,Full-Time,2023,11,2023-11,15153.0,0,0.0,3972.93,21276.86,40402.8
47,IT,Corporate Services,Senior,Full-Time,2023,12,2023-12,15153.0,7,879.7,4153.69,8609.73,28796.12
47,IT,Corporate Services,Senior,Full-Time,2024,1,2024-01,15153.0,34,4317.45,4452.93,0.0,23923.38
47,IT,Corporate Services,Senior,Full-Time,2024,2,2024-02,15153.0,0,0.0,4905.65,0.0,20058.65
47,IT,Corporate Services,Senior,Full-Time,2024,3,2024-03,15153.0,0,0.0,4302.43,0.0,19455.43
47,IT,Corporate Services,Senior,Full-Time,2024,4,2024-04,15153.0,0,0.0,4265.01,0.0,19418.01
47,IT,Corporate Services,Senior,Full-Time,2024,5,2024-05,15153.0,0,0.0,5175.97,0.0,20328.97
47,IT,Corporate Services,Senior,Full-Time,2024,6,2024-06,15910.65,0,0.0,4496.8,0.0,20407.45
47,IT,Corporate Services,Senior,Full-Time,2024,7,2024-07,15910.65,0,0.0,4844.21,0.0,20754.86
47,IT,Corporate Services,Senior,Full-Time,2024,8,2024-08,15910.65,0,0.0,5345.41,0.0,21256.06
47,IT,Corporate Services,Senior,Full-Time,2024,9,2024-09,15153.0,39,4812.95,3963.36,0.0,23929.31
47,IT,Corporate Services,Senior,Full-Time,2024,10,2024-10,15153.0,0,0.0,3810.04,0.0,18963.04
47,IT,Corporate Services,Senior,Full-Time,2024,11,2024-11,15153.0,0,0.0,4706.41,0.0,19859.41
47,IT,Corporate Services,Senior,Full-Time,2024,12,2024-12,15153.0,0,0.0,4931.6,0.0,20084.6
48,HR,Infrastructure,Senior,Full-Time,2023,1,2023-01,16703.0,0,0.0,4694.06,0.0,21397.06
48,HR,Infrastructure,Senior,Full-Time,2023,2,2023-02,16703.0,0,0.0,5410.89,0.0,22113.89
48,HR,Infrastructure,Senior,Full-Time,2023,3,2023-03,16703.0,0,0.0,5089.48,0.0,21792.48
48,HR,Infrastructure,Senior,Full-Time,2023,4,2023-04,16703.0,17,2316.2,4486.36,0.0,23505.56
48,HR,Infrastructure,Senior,Full-Time,2023,5,2023-05,16703.0,0,0.0,4611.56,0.0,21314.56
48,HR,Infrastructure,Senior,Full-Time,2023,6,2023-06,17538.15,0,0.0,5611.5,0.0,23149.65
48,HR,Infrastructure,Senior,Full-Time,2023,7,2023-07,17538.15,0,0.0,5622.65,0.0,23160.8
48,HR,Infrastructure,Senior,Full-Time,2023,8,2023-08,17538.15,0,0.0,5275.72,0.0,22813.87
48,HR,Infrastructure,Senior,Full-Time,2023,9,2023-09,16703.0,0,0.0,4974.42,0.0,21677.42
48,HR,Infrastructure,Senior,Full-Time,2023,10,2023-10,16703.0,0,0.0,5233.49,0.0,21936.49
48,HR,Infrastructure,Senior,Full-Time,2023,11,2023-11,16703.0,0,0.0,5421.32,0.0,22124.32
48,HR,Infrastructure,Senior,Full-Time,2023,12,2023-12,16703.0,0,0.0,5545.94,0.0,22248.94
48,HR,Infrastructure,Senior,Full-Time,2024,1,2024-01,16703.0,0,0.0,5209.95,0.0,21912.95
48,HR,Infrastructure,Senior,Full-Time,2024,2,2024-02,16703.0,0,0.0,5097.65,0.0,21800.65
48,HR,Infrastructure,Senior,Full-Time,2024,3,2024-03,16703.0,32,4340.01,4572.42,0.0,25615.43
48,HR,Infrastructure,Senior,Full-Time,2024,4,2024-04,16703.0,11,1607.94,5338.41,0.0,23649.35
48,HR,Infrastructure,Senior,Full-Time,2024,5,2024-05,16703.0,0,0.0,4516.64,0.0,21219.64
48,HR,Infrastructure,Senior,Full-Time,2024,6,2024-06,17538.15,0,0.0,4700.5,0.0,22238.65
48,HR,Infrastructure,Senior,Full-Time,2024,7,2024-07,17538.15,6,890.02,4734.15,0.0,23162.33
48,HR,Infrastructure,Senior,Full-Time,2024,8,2024-08,17538.15,0,0.0,5394.36,0.0,22932.51
48,HR,Infrastructure,Senior,Full-Time,2024,9,2024-09,16703.0,0,0.0,4777.72,0.0,21480.72
48,HR,Infrastructure,Senior,Full-Time,2024,10,2024-10,16703.0,40,5303.81,4421.56,0.0,26428.37
48,HR,Infrastructure,Senior,Full-Time,2024,11,2024-11,16703.0,16,2184.58,5593.71,0.0,24481.29
48,HR,Infrastructure,Senior,Full-Time,2024,12,2024-12,16703.0,23,3186.01,5722.55,24483.8,50095.35
49,Operations,Corporate Services,Manager,Full-Time,2023,1,2023-01,23001.0,0,0.0,7784.64,0.0,30785.64
49,Operations,Corporate Services,Manager,Full-Time,2023,2,2023-02,23001.0,16,2987.52,6132.59,0.0,32121.11
49,Operations,Corporate Services,Manager,Full-Time,2023,3,2023-03,23001.0,0,0.0,6606.08,0.0,29607.08
49,Operations,Corporate Services,Manager,Full-Time,2023,4,2023-04,23001.0,0,0.0,7940.09,0.0,30941.09
49,Operations,Corporate Services,Manager,Full-Time,2023,5,2023-05,23001.0,0,0.0,7776.4,0.0,30777.4
49,Operations,Corporate Services,Manager,Full-Time,2023,6,2023-06,24151.05,14,2905.25,6560.82,0.0,33617.12
49,Operations,Corporate Services,Manager,Full-Time,2023,7,2023-07,24151.05,0,0.0,7214.85,0.0,31365.9
49,Operations,Corporate Services,Manager,Full-Time,2023,8,2023-08,24151.05,0,0.0,7545.37,0.0,31696.42
49,Operations,Corporate Services,Manager,Full-Time,2023,9,2023-09,23001.0,0,0.0,7859.95,0.0,30860.95
49,Operations,Corporate Services,Manager,Full-Time,2023,10,2023-10,23001.0,32,6245.76,6468.32,0.0,35715.08
49,Operations,Corporate Services,Manager,Full-Time,2023,11,2023-11,23001.0,0,0.0,7666.09,0.0,30667.09
49,Operations,Corporate Services,Manager,Full-Time,2023,12,2023-12,23001.0,0,0.0,6530.49,0.0,29531.49
49,Operations,Corporate Services,Manager,Full-Time,2024,1,2024-01,23001.0,0,0.0,6674.61,0.0,29675.61
49,Operations,Corporate Services,Manager,Full-Time,2024,2,2024-02,23001.0,0,0.0,7472.94,0.0,30473.94
49,Operations,Corporate Services,Manager,Full-Time,2024,3,2024-03,23001.0,15,2954.35,7272.24,0.0,33227.58
49,Operations,Corporate Services,Manager,Full-Time,2024,4,2024-04,23001.0,25,4675.73,6421.67,0.0,34098.4
49,Operations,Corporate Services,Manager,Full-Time,2024,5,2024-05,23001.0,0,0.0,6247.14,0.0,29248.14
49,Operations,Corporate Services,Manager,Full-Time,2024,6,2024-06,24151.05,0,0.0,8349.34,0.0,32500.39
49,Operations,Corporate Services,Manager,Full-Time,2024,7,2024-07,24151.05,29,5799.66,8361.34,0.0,38312.05
49,Operations,Corporate Services,Manager,Full-Time,2024,8,2024-08,24151.05,13,2576.55,7116.65,0.0,33844.25
49,Operations,Corporate Services,Manager,Full-Time,2024,9,2024-09,23001.0,27,5267.83,5873.95,0.0,34142.78
49,Operations,Corporate Services,Manager,Full-Time,2024,10,2024-10,23001.0,22,4144.92,7275.93,0.0,34421.85
49,Operations,Corporate Services,Manager,Full-Time,2024,11,2024-11,23001.0,0,0.0,6102.5,0.0,29103.5
49,Operations,Corporate Services,Manager,Full-Time,2024,12,2024-12,23001.0,0,0.0,7520.74,0.0,30521.74
50,HR,Client Support,Mid,Full-Time,2023,1,2023-01,9831.0,0,0.0,1981.61,0.0,11812.61
50,HR,Client Support,Mid,Full-Time,2023,2,2023-02,9831.0,0,0.0,1580.98,0.0,11411.98
50,HR,Client Support,Mid,Full-Time,2023,3,2023-03,9831.0,0,0.0,1794.97,0.0,11625.97
50,HR,Client Support,Mid,Full-Time,2023,4,2023-04,9831.0,31,2787.87,1808.91,0.0,14427.78
50,HR,Client Support,Mid,Full-Time,2023,5,2023-05,9831.0,0,0.0,2238.32,0.0,12069.32
50,HR,Client Support,Mid,Full-Time,2023,6,2023-06,10322.55,0,0.0,1992.61,0.0,12315.16
50,HR,Client Support,Mid,Full-Time,2023,7,2023-07,10322.55,22,2054.16,1671.33,0.0,14048.04
50,HR,Client Support,Mid,Full-Time,2023,8,2023-08,10322.55,5,420.3,1591.22,0.0,12334.07
50,HR,Client Support,Mid,Full-Time,2023,9,2023-09,9831.0,0,0.0,2318.09,0.0,12149.09
50,HR,Client Support,Mid,Full-Time,2023,10,2023-10,9831.0,0,0.0,2411.66,0.0,12242.66
50,HR,Client Support,Mid,Full-Time,2023,11,2023-11,9831.0,0,0.0,1993.32,0.0,11824.32
50,HR,Client Support,Mid,Full-Time,2023,12,2023-12,9831.0,16,1258.69,1772.31,0.0,12862.0
50,HR,Client Support,Mid,Full-Time,2024,1,2024-01,9831.0,0,0.0,1638.1,0.0,11469.1
50,HR,Client Support,Mid,Full-Time,2024,2,2024-02,9831.0,0,0.0,2428.08,0.0,12259.08
50,HR,Client Support,Mid,Full-Time,2024,3,2024-03,9831.0,0,0.0,2223.98,0.0,12054.98
